0.000000,0.0788796
0.200000,0.0738491
0.400000,0.0694107
0.600000,0.0646866
0.800000,0.060294
1.000000,0.0562368
1.200000,0.0517083
1.400000,0.0479382
1.600000,0.0444897
1.800000,0.041112
2.000000,0.0371755
2.200000,0.0345383
2.400000,0.0312784
2.600000,0.0279243
2.800000,0.0255643
3.000000,0.0228758
3.200000,0.0205297
3.400000,0.0180976
3.600000,0.0162549
3.800000,0.0143123
4.000000,0.0125277
4.200000,0.0109082
4.400000,0.00938991
4.600000,0.00810871
4.800000,0.00700361
5.000000,0.00592623
